question,response_time_sec,session_id
"['Did', 'you', 'want', 'to', 'want', 'to', 'go', 'over', 'any', 'problems', 'today', '?']",41,327087
"['Ok', ',', 'great', '!', 'It', 'looks', 'like', 'you', ""'ve"", 'already', 'done', 'a', 'lot', 'of', 'work', 'on', 'these', 'problems', '.', 'Was', 'there', 'anything', 'in', 'particular', 'you', 'were', 'struggling', 'with', '?', 'Did', 'you', 'just', 'want', 'me', 'to', 'check', 'the', 'answers', '?']",14,327087
"['How', 'are', 'you', '?']",4,327254
"['I', ""'m"", 'glad', '.', 'Do', 'you', 'mind', 'resending', 'your', 'question', 'vertically', '?']",14,327254
"['Sorry', ',', 'is', 'that', 'a', 'different', 'question', '?', '?']",110,327254
"['It', '’s', 'tip', 'time', '!', '🎊', 'SESSION', 'STARTED', 'AT', '5:41', 'PM', 'Hey', 'Alyssa', '!', 'Welcome', 'to', 'Yup', '!', 'Are', 'you', 'ready', 'to', 'get', 'started', '?']",5,327287
"['Great', '!', 'How', 'much', 'progress', 'have', 'you', 'made', 'so', 'far', '?']",32,327287
"['Yes', '!', 'great', 'job', 'Do', 'you', 'know', 'what', 'our', 'next', 'step', 'is', '?']",16,327287
"['Heads', 'up', '!', 'After', 'the', 'tutor', 'reviews', 'your', 'problem', 'they', 'might', 'ask', 'you', 'a', '❓', 'about', 'where', 'you', ""'re"", 'stuck', '.', 'SESSION', 'STARTED', 'AT', '5:12', 'PM', 'Hi', 'Salma', '!', 'Welcome', 'to', 'Yup', '!', 'I', '’m', 'Ms.', 'Bankovic', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', '?']",11,327397
"['Great', '.', 'How', 'can', 'I', 'help', 'you', '?', 'Do', 'you', 'have', 'a', 'problem', 'you', '’d', 'like', 'to', 'go', 'over', '?']",10,327397
"['Cool', ':)', 'Can', 'you', 'take', 'an', 'image', 'of', 'your', 'problem', 'or', 'write', 'it', 'here', '?']",9,327397
"['Thanks', 'Jada', '.', 'That', 'should', 'speed', 'things', 'up', '!', '🏃', 'SESSION', 'STARTED', 'AT', '11:56', 'PM', 'Hi', 'Jada', '!', 'My', 'name', 'is', 'Mr.', 'Mutisya', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",15,327597
"['Have', 'you', 'started', 'working', 'on', 'the', 'problem', 'and', 'have', 'work', 'you', 'can', 'share', 'with', 'me', '?']",17,327597
"['Okay', 'that', ""'s"", 'fine', '.', 'We', ""'ll"", 'tackle', 'the', 'problem', 'together', '.', 'So', 'what', 'do', 'you', 'think', 'we', 'need', 'to', 'do', 'first', 'to', 'solve', 'for', 'our', 'x', '?']",15,327597
"['Sure', '!', 'Remember', 'that', 'you', 'can', 'not', 'learn', 'without', 'making', 'mistakes', '.', 'Do', 'not', 'let', 'failure', 'discourage', 'you', 'from', 'reaching', 'your', 'potential', '!', '💪', 'Thanks', 'for', 'your', 'participation', ',', 'now', 'you', '’re', 'better', 'prepared', 'for', 'your', 'session', '.', 'Your', 'tutor', 'is', 'moments', 'away', '😎', 'TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'SESSION', 'STARTED', 'AT', '12:00', 'AM', 'Hi', '!', 'My', 'name', 'is', 'Ms.', 'Evangelista', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",5,327600
"['Great', '!', 'I', 'have', 'reviewed', 'your', 'problem', '.', 'We', 'will', 'find', 'the', 'answer', 'together', 'in', 'no', 'time', '!', 'Are', 'you', 'ready', 'to', 'begin', 'now', '?']",6,327600
"['How', 'far', 'have', 'you', 'gotten', 'in', 'solving', 'the', 'problem', '?']",12,327600
"['SESSION', 'STARTED', 'AT', '3:08', 'PM', 'Hi', 'Abdulrahman', '!', 'My', 'name', 'is', 'Mr.', 'Mutisya', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",17,327625
"['I', ""'m"", 'doing', 'fine', 'as', 'well', '.', 'In', 'looking', 'at', 'your', 'problem', 'you', 'posted', ',', 'may', 'I', 'ask', 'what', 'class', 'this', 'question', 'is', 'from', '?']",65,327625
"['Unfortunately', ',', 'your', 'problem', 'exceeds', 'the', 'math', 'level', 'we', 'currently', 'support', '.', 'Is', 'there', 'something', 'else', 'I', 'can', 'help', 'you', 'with', '?']",18,327625
"['Great', '!', 'How', 'much', 'progress', 'have', 'you', 'made', 'so', 'far', '?']",23,327636
"['Looks', 'like', 'you', 'got', 'the', 'first', 'two', 'lines', 'right', 'so', 'far', 'checking', 'the', 'rest', 'right', 'now', 'Awesome', '!', 'I', 'do', 'nt', 'see', 'anything', 'wrong', 'with', 'what', 'you', 'have', 'so', 'far', '!', 'We', 'can', 'simplify', 'it', 'pretty', 'easily', 'and', 'get', 'to', 'our', 'final', 'answer', '!', 'Do', 'you', 'know', 'how', 'we', 'might', 'do', 'this', '?']",156,327636
"['No', 'problem', '!', 'Do', 'you', 'need', 'help', 'with', 'anything', 'else', '?']",6,327636
"['Hi', '!', 'My', 'name', 'is', 'Mr.', 'K', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",34,327783
"['Great', '!', 'Could', 'you', 'tell', 'me', 'how', 'far', 'you', 'have', 'gotten', 'on', 'this', 'problem', '?']",29,327783
"['No', 'worries', '!', 'Let', ""'s"", 'do', 'it', 'together', '.', 'Do', 'you', 'have', 'any', 'idea', 'on', 'equation', 'of', 'line', '(', 'slope', '-', 'intercept', 'form', ')', '?']",45,327783
"['Hi', '!', 'My', 'name', 'is', 'Mr.', 'Bokam', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",9,327838
"['I', 'am', 'good', '.', 'Thank', 'you', 'for', 'asking', 'What', 'have', 'you', 'tried', 'so', 'far', 'on', 'this', 'problem', '?']",4,327838
"['Okay', ',', 'not', 'a', 'problem', '!', 'Please', 'give', 'me', 'a', 'moment', 'to', 'review', 'your', 'problem', '.', 'Do', 'you', 'have', 'idea', 'about', 'similar', 'triangles', '?']",32,327838
"['How', 'far', 'have', 'you', 'gotten', 'in', 'solving', 'the', 'problem', '?']",15,328156
"['No', 'worries', '!', 'This', 'is', 'a', 'one', 'step', 'equation', '.', 'Have', 'you', 'worked', 'on', 'one', 'step', 'equations', 'earlier', '?']",23,328156
"['Suppose', 'we', 'have', 'x', '+', '5', '=', '9', ',', 'to', 'isolate', 'x', 'we', 'subtract', '5', '.', 'Just', 'a', 'moment', 'to', 'check', '!', 'Yes', ',', 'They', 'are', 'correct', '!', 'We', 'do', 'the', 'opposite', 'of', 'what', 'is', 'already', 'done', 'to', 'make', 'the', 'variable', 'free', '!', 'Can', 'you', 'give', 'a', 'try', 'on', 'the', 'problem', 'then', '?', '<url>']",24,328156
"['Have', 'you', 'done', 'any', 'work', 'on', 'this', 'problem', '?', 'If', 'so', ',', '📷', 'it', '!', 'Sharing', 'even', 'the', 'tiniest', 'bit', 'of', 'work', 'will', 'help', 'your', 'tutor', 'help', 'you', '.', 'SESSION', 'STARTED', 'AT', '1:40', 'PM', 'Hello', '!', 'Can', 'you', 'give', 'me', 'a', 'minute', 'to', 'work', 'through', 'your', 'problem', '?']",0,328416
"['HEADS', 'UP', '!', 'OUT', 'OF', 'MINUTES', 'IN', '5', 'MINS', '.', 'Okay', ',', 'so', 'are', 'you', 'familiar', 'with', 'the', 'formula', 'for', 'calculating', 'interest', '?']",6,328416
"['So', 'the', 'formula', 'for', 'calculating', 'annual', 'compounded', 'interest', 'is', 'P(1', '+', '(', 'r', '/', 'n))^(n*t', ')', 'where', 'P', '=', 'principal', ',', 'initial', 'amount', ',', 'r', '=', 'interest', 'rate', ',', 'n', '=', 'number', 'of', 'times', 'interest', 'is', 'compounded', 'per', 'year', ',', 'and', 't', '=', 'the', 'number', 'of', 'years', 'the', 'money', 'is', 'invested', '.', 'Does', 'this', 'formula', 'make', 'sense', '?', 'As', 'you', 'can', 'see', ',', 'this', 'is', 'an', 'exponential', 'function', '.']",21,328416
"['Hi', 'Charlene', '!', 'Nice', 'to', 'see', 'you', 'again', '😀', 'Cool', 'problem', '!', 'Finding', 'you', 'a', 'tutor', 'right', 'now', '.', 'TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'SESSION', 'STARTED', 'AT', '9:06', 'PM', 'Hi', 'Charlene', '!', 'My', 'name', 'is', 'Mr.', 'Welch', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",40,328428
"['Ok', ',', 'I', 'can', 'understand', 'that', '!', 'Have', 'you', 'made', 'any', 'progress', 'on', 'it', '?', 'And', 'have', 'you', 'learned', 'anything', 'about', 'the', 'ratios', 'of', 'the', 'surface', 'areas', 'of', 'similar', 'objects', '?']",50,328428
"['Ok', ',', 'what', 'have', 'you', 'gone', 'over', 'in', 'class', 'that', 'might', 'relate', 'to', 'this', '?']",66,328428
"['I', 'am', 'reviewing', 'your', 'problem', '.', 'What', 'have', 'you', 'attempted', 'so', 'far', 'on', 'this', '?']",10,328506
"['Ok', '.', 'I', 'can', 'help', 'with', 'this', '.', 'Are', 'you', 'doing', 'this', 'for', 'a', 'graded', 'test', '?']",8,328506
"['For', 'the', 'first', 'one', ',', 'your', 'answer', 'is', 'absolutely', 'perfect', '!', 'Can', 'you', 'tell', 'me', 'how', 'you', 'know', 'you', 'have', 'the', 'correct', 'plot', '?', 'That', 'is', 'very', 'honest', '!']",27,328506
"['SESSION', 'STARTED', 'AT', '11:07', 'PM', 'Hi', '!', 'My', 'name', 'is', 'Ms.', 'Evangelista', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",10,328538
"['Wow', '!', 'Awesome', 'job', ':)', 'Do', 'you', 'have', 'any', 'other', 'math', 'problems', 'you', 'want', 'help', 'with', '?']",19,328538
"['We', 'have', 'to', 'simply', 'multiply', 'the', 'two', 'numbers', '.', 'Do', 'you', 'have', 'an', 'idea', 'on', 'how', 'to', 'multiply', '?']",29,328538
"['Hi', 'Maya', ',', 'welcome', 'to', 'Yup', '😀', '.', 'I', ""'m"", 'finding', 'you', 'a', 'tutor', 'now', '.', 'I', '’m', 'here', 'to', 'help', 'you', 'prepare', 'for', 'your', 'tutoring', 'session', '.', 'You', 'can', 'talk', 'to', 'me', 'by', 'tapping', 'the', 'orange', 'button', 'that', 'appears', 'at', 'the', 'bottom', '👇', 'Hi', 'Maya', '!', 'Welcome', 'to', 'Yup', '!', 'Can', 'you', 'tell', 'me', 'what', 'your', 'problem', 'is', '?']",24,328580
"['We', 'have', 'the', 'm*g*h', 'formula', 'right', '?', 'Does', 'that', 'give', 'you', 'a', 'hint', '?']",38,328580
"['Yea', '!', 'Nice', 'work', '!', 'Do', 'you', 'have', 'any', 'other', 'questions', '?', 'My', 'shift', 'is', 'about', 'to', 'end']",36,328580
"['Have', 'you', 'started', 'working', 'on', 'your', 'problem', '?', 'If', 'so', ',', 'take', 'a', '📷', 'of', 'your', 'work', 'and', 'I', '’ll', 'send', 'it', 'over', 'to', 'the', 'tutor', '.', 'SESSION', 'STARTED', 'AT', '5:37', 'PM', 'Hi', 'Andrew', '!', 'My', 'name', 'is', 'Mr.', 'Reyes', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",5,328632
"['<url>', 'That', 'part', 'is', 'correct', 'so', 'far', 'as', 'well', 'as', 'the', 'solution', 'below', 'it', '.', ':)', 'Good', 'job', 'on', 'that', '!', ':)', 'Where', 'did', 'the', 'values', 'of', 'a', 'and', 'b', 'come', 'from', '?']",54,328632
"['Great', 'job', 'on', 'this', 'problem', '.', ':)', 'Do', 'you', 'need', 'help', 'with', 'anything', 'else', '?']",16,328632
"['Hi', '!', 'My', 'name', 'is', 'Ms.', 'DeShazo', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",16,328719
"['Have', 'you', 'gotten', 'started', 'on', 'the', 'first', 'problem', 'yet', '?']",14,328719
"['OK', '', 'We', 'can', 'work', 'on', 'this', 'together', '.', 'Can', 'you', 'give', 'me', 'a', 'moment', 'to', 'look', 'this', 'over', '?']",5,328719
"['Sure', '!', 'Let', 'the', 'tutor', 'know', 'whenever', 'something', 'does', 'not', 'make', 'sense', '.', 'They', 'are', 'there', 'to', 'help', 'you', '!', '✨', 'Now', 'you', '’re', 'in', 'pretty', 'good', 'shape', '.', 'Your', 'tutor', 'will', 'be', 'ready', 'to', 'connect', 'really', 'soon', '.', 'So', 'exciting', '!', '🎉', 'Hi', '!', 'My', 'name', 'is', 'Ms.', 'Rachel', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?', 'SESSION', 'STARTED', 'AT', '8:04', 'AM']",13,328871
"['doing', 'good', '!', 'How', 'can', 'i', 'help', 'today', '?']",21,328871
"['Ok', '!', 'let', 'me', 'take', 'a', 'look', '.', 'So', 'this', 'question', 'is', 'asking', 'you', 'to', 'fill', 'in', 'the', 'expression', 'for', 'K', ',', 'is', 'that', 'correct', '?']",7,328871
"['My', 'name', 'is', 'Mr.', 'Turkson', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', '?']",10,328896
"['Okay', '.', 'I', 'get', 'your', 'worry', ':', ')', 'We', 'can', 'figure', 'out', 'that', 'together', 'in', 'no', 'time', '.', 'Are', 'you', 'ready', 'to', 'begin', 'now', '?']",1,328896
"['What', 'methods', 'have', 'you', 'used', 'to', 'draw', 'the', 'graph', 'of', 'functions', '?']",10,328896
"['How', 'can', 'I', 'help', 'you', 'today', '?']",3,329673
"['I', 'am', 'happy', 'to', 'help', 'with', 'any', 'math', 'work', 'you', 'have', 'in', 'English', '.', 'I', 'am', 'sorry', ',', 'but', 'I', 'only', 'speak', 'English', 'fluently', '.', 'What', 'language', 'is', 'that', 'out', 'of', 'curiousity', '?']",19,329673
"['Would', 'you', 'like', 'help', 'with', 'any', 'math', 'problem', 'today', '?']",7,329673
"['Hi', 'Shani', '!', 'My', 'name', 'is', 'Mr.', 'Welch', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?', 'Well', ',', 'I', 'noticed', 'a', 'slight', 'typo', 'that', 'might', 'make', 'more', 'sense', '.']",93,329690
"['Ok', ',', 'great', '!', 'So', 'what', 'should', 'A', 'actually', 'be', 'equal', 'to', '?']",33,329690
"['So', 'solving', 'that', 'for', 'A', 'in', 'terms', 'of', 'C', ',', 'what', 'would', 'that', 'be', '?']",6,329690
"['SESSION', 'STARTED', 'AT', '6:57', 'PM', 'Hi', 'Cali', '!', 'My', 'name', 'is', 'Mr.', 'Mahato', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",22,329860
"['You', ""'re"", 'most', 'welcome', '!', 'Could', 'you', 'please', 'upload', 'an', 'image', 'of', 'your', 'work', 'so', 'that', 'I', 'can', 'check', '?']",22,329860
"['No', 'problem', '!', 'Can', 'you', 'just', 'tell', 'me', 'what', 'you', 'got', 'for', 'the', 'exponent', 'of', '', 'y', 'in', 'both', 'cases', '?', 'Just', 'to', 'make', 'sure', '.', 'Can', 'you', 'please', 'help', 'me', 'with', 'just', 'the', 'exponent', 'of', 'y', 'in', 'each', 'of', 'the', 'expressions', '?']",74,329860
"['I', 'have', 'some', 'tips', 'just', 'for', 'you', '!', '🎁', 'Do', ""n't"", 'worry', ',', 'no', 'minutes', 'will', 'be', 'used', 'while', 'your', 'tutor', 'reviews', 'your', 'problem', '💸', '👎', 'SESSION', 'STARTED', 'AT', '12:34', 'PM', 'Hi', '!', 'My', 'name', 'is', 'Ms.', 'Herring', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",12,329938
"['Glad', 'to', 'hear', 'it', '!', 'And', 'I', ""'m"", 'quite', 'well', ',', 'thanks', '!', 'May', 'I', 'please', 'have', 'a', 'moment', 'to', 'check', 'something', '?', 'I', ""'m"", 'not', 'certain', 'this', 'is', 'within', 'the', 'range', 'I', ""'m"", 'allowed', 'to', 'help', 'you', 'with', '!']",10,329938
"['What', 'class', 'is', 'this', 'question', 'from', '?']",17,329938
"['My', 'name', 'is', 'Mr.', 'Varma', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",6,330006
"['Are', 'you', 'learning', 'p', '-', 'test', 'in', 'statistics', '?']",24,330006
"['I', 'apologize', 'for', 'the', 'inconvenience', '.', '', 'This', 'topic', 'falls', 'out', 'of', 'the', 'topic', 'that', 'we', 'currently', 'offer', 'and', 'I', 'am', 'not', 'quite', 'familiar', 'with', 'it', '.', 'Do', 'you', 'have', 'any', 'other', 'topic', 'in', 'math', 'to', 'get', 'help', 'with', '?']",5,330006
"['Hey', 'Lisa2016', '-', 'welcome', 'back', '😀', 'You', 'are', 'being', 'connected', 'to', 'a', 'tutor', 'right', 'now', '!', 'TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'SESSION', 'STARTED', 'AT', '5:50', 'PM', 'Hi', 'LIsa', '!', 'My', 'name', 'is', 'Mr.', 'Welch', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",28,330053
"['Did', 'you', 'have', 'any', 'other', 'questions', 'you', ""'d"", 'like', 'to', 'go', 'over', '?']",16,330053
"['Yeah', ',', 'that', ""'s"", 'also', 'right', '!', 'Great', 'job', '!', 'Did', 'you', 'solve', 'that', 'algebraically', ',', 'or', 'did', 'you', 'guess', '?']",48,330053
"['Tutors', 'need', 'to', 'know', 'how', 'much', 'work', 'you', '’ve', 'done', 'to', 'help', 'you', 'better', '…', 'can', 'you', '📷', '', 'any', 'progress', 'you', '’ve', 'made', '?', 'SESSION', 'STARTED', 'AT', '10:06', 'PM', 'Hi', '', 'Abbie', ',', 'welcome', 'to', 'Yup', '!', 'I', ""'m"", 'Mr', 'Sharma', 'and', 'I', ""'ll"", 'be', 'helping', '', 'you', 'out', '.', 'How', 'are', 'you', 'doing', 'today', '?']",31,330087
"['Awesome', '!', 'Is', 'there', 'any', 'specific', 'angle', 'do', 'you', 'need', 'help', 'with', '?']",16,330087
"['Let', ""'s"", 'start', 'with', 'measure', 'of', 'arc', 'FE', '.', 'Can', 'you', 'tell', 'me', 'how', 'you', 'get', 'measure', 'of', 'arc', 'FE', 'as', '10', '?']",16,330087
"['May', 'I', 'ask', 'what', 'subject', 'are', 'you', 'taking', 'on', '?']",4,330141
"['Oh', '!', 'It', 'would', 'seem', 'like', 'you', 'are', 'giving', 'me', 'a', 'set', 'of', 'problems', 'under', 'the', 'area', 'of', 'biology', ',', 'is', 'it', 'right', '?']",53,330141
"['Unfortunately', ',', 'we', 'do', ""n't"", 'cover', 'biology', 'and', 'the', 'problem', 'you', 'submitted', 'does', 'not', 'fall', 'within', 'the', 'subjects', 'that', 'we', 'currently', 'offer', '.', 'Is', 'there', 'something', 'else', 'I', 'can', 'help', 'you', 'with', '?']",12,330141
"['What', 'problem', 'do', 'you', 'need', 'help', 'with', '?']",7,330196
"['Ok', ',', 'give', 'me', 'just', 'a', 'moment', 'while', 'I', 'look', 'over', 'your', 'problem', ',', 'please', '.', 'Ok', 'Have', 'you', 'already', 'tried', 'any', 'work', 'on', 'this', 'problem', '?']",230,330196
"['What', 'do', 's', 'and', 'c', 'stand', 'for', '?']",100,330196
"['Heads', 'up', '!', 'After', 'the', 'tutor', 'reviews', 'your', 'problem', 'they', 'might', 'ask', 'you', 'a', '❓', 'about', 'where', 'you', ""'re"", 'stuck', '.', 'If', 'you', 'participate', ',', 'the', 'session', 'will', 'go', 'more', 'quickly', '.', 'Tutors', 'care', 'just', 'as', 'much', 'about', 'learning', 'as', 'finding', 'the', 'answer', '✅', 'SESSION', 'STARTED', 'AT', '10:11', 'AM', 'Hi', '!', 'My', 'name', 'is', 'Mr.', 'Reyes', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",25,330337
"['I', ""'ve"", 'just', 'gone', 'over', 'your', 'problem', '.', 'Let', ""'s"", 'work', 'on', 'it', 'together', '.', ':)', 'What', 'have', 'you', 'done', 'so', 'far', '?']",5,330337
"['To', 'solve', 'this', ',', 'let', ""'s"", 'recall', 'some', 'concepts', 'about', 'operating', 'with', 'fractions', '.', ':)', 'Do', 'you', 'recall', 'how', 'to', 'add', 'fractions', 'with', 'different', 'denominators', '?', 'For', 'example', ',', 'we', 'have', '1/2', '+', '1/3', '.', 'How', 'do', 'we', 'add', 'those', 'two', '?']",47,330337
"['Ok', ',', 'this', 'is', 'the', 'same', 'problem', 'we', 'started', 'in', 'our', 'previous', 'session', ',', 'correct', '?', 'What', 'you', 'marked', 'is', 'correct', ',', 'but', 'it', 'is', 'incomplete']",35,330456
"['Can', 'you', 'tell', 'me', 'why', 'you', 'think', 'B', ',', 'C', 'and', 'D', 'are', 'incorrect', '?']",47,330456
"['Jen', ',', 'could', 'you', 'give', 'me', 'a', 'definition', 'of', 'a', 'parallelogram', ',', 'rectangle', 'and', 'rhombus', '-', 'the', 'way', 'your', 'teacher', 'defined', 'it', 'in', 'class', '?', 'That', 'way', 'we', 'can', 'check', 'whatever', 'applies']",67,330456
"['Have', 'you', 'started', 'working', 'on', 'your', 'problem', '?', 'If', 'so', ',', 'take', 'a', '📷', 'of', 'your', 'work', 'and', 'I', '’ll', 'send', 'it', 'over', 'to', 'the', 'tutor', '.', 'SESSION', 'STARTED', 'AT', '7:02', 'PM', 'Hi', 'Nadia', '!', 'My', 'name', 'is', 'Mr.', 'Reyes', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",20,330496
"['I', 'am', 'feeling', 'great', 'too', '!', ':)', 'Welcome', 'to', 'Yup', '!', 'I', 'have', 'reviewed', 'your', 'problem', '.', 'We', 'will', 'find', 'the', 'answer', 'together', 'in', 'no', 'time', '!', 'Before', 'we', 'start', ',', 'I', 'just', 'want', 'to', 'clarify', 'if', 'you', 'are', 'taking', 'a', 'graded', 'quiz', 'or', 'test', '?']",21,330496
"['Is', 'it', 'a', 'graded', 'quiz', '?']",14,330496
"['Have', 'you', 'started', 'working', 'on', 'your', 'problem', '?', 'Take', 'a', '', '📷', 'of', 'any', 'work', 'you', '’ve', 'done', 'so', 'the', 'tutor', 'can', 'review', 'it', 'to', 'better', 'help', 'you', '!', 'SESSION', 'STARTED', 'AT', '4:26', 'PM', 'Hi', 'Jordan', '!', 'My', 'name', 'is', 'Mr.', 'Reyes', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",6,330652
